order_item_id,order_id,product_id,quantity,unit_price,total_price
1590,538,66,2,51.86,103.72
1591,539,50,1,1281.51,1281.51
1592,539,134,1,214.56,214.56
1593,539,87,1,818.76,818.76
1594,539,47,1,1908.09,1908.09
1595,539,81,4,849.54,3398.16
1596,540,135,1,1750.68,1750.68
1597,541,90,2,1853.77,3707.54
1598,541,57,1,166.73,166.73
1599,541,73,1,950.62,950.62
1600,541,65,1,503.33,503.33
1601,542,56,1,125.27,125.27
1602,543,23,2,746.66,1493.32
1603,544,145,3,57.09,171.27
1604,544,48,4,1526.3,6105.2
1605,544,29,1,1645.39,1645.39
1606,544,65,4,503.33,2013.32
1607,545,110,2,537.75,1075.5
1608,545,83,1,1617.96,1617.96
1609,545,66,3,51.86,155.58
1610,546,98,4,1704.17,6816.68
1611,547,16,2,258.4,516.8
1612,547,67,4,1181.0,4724.0
1613,547,68,1,1418.6,1418.6
1614,548,52,1,1907.46,1907.46
1615,548,101,2,1162.05,2324.1
1616,548,46,4,875.18,3500.72
1617,548,126,2,889.25,1778.5
1618,549,28,1,1372.38,1372.38
1619,549,114,1,1967.87,1967.87
1620,549,67,3,1181.0,3543.0
1621,549,27,4,547.2,2188.8
1622,549,9,1,1620.77,1620.77
1623,550,39,3,228.2,684.6
1624,550,1,2,1282.46,2564.92
1625,550,10,3,1613.58,4840.74
1626,550,100,4,248.57,994.28
1627,551,1,4,1282.46,5129.84
1628,551,132,1,1866.85,1866.85
1629,551,126,2,889.25,1778.5
1630,551,123,1,1272.23,1272.23
1631,551,112,4,577.12,2308.48
1632,552,32,3,1314.32,3942.96
1633,552,146,3,663.24,1989.72
1634,552,138,4,830.47,3321.88
1635,552,92,1,1439.63,1439.63
1636,553,94,3,1474.12,4422.36
1637,554,118,3,1780.53,5341.59
1638,555,46,1,875.18,875.18
1639,555,142,4,1745.61,6982.44
1640,556,77,1,1310.38,1310.38
1641,556,100,3,248.57,745.71
1642,557,22,1,563.17,563.17
1643,557,113,2,1091.0,2182.0
1644,557,49,1,221.76,221.76
1645,557,36,2,1173.33,2346.66
1646,558,100,4,248.57,994.28
1647,558,17,4,1108.56,4434.24
1648,558,139,1,1849.73,1849.73
1649,558,79,1,1724.73,1724.73
1650,559,15,4,96.47,385.88
1651,559,87,1,818.76,818.76
1652,559,11,2,562.96,1125.92
1653,560,118,1,1780.53,1780.53
1654,560,138,1,830.47,830.47
1655,560,39,2,228.2,456.4
1656,560,149,4,1879.08,7516.32
1657,560,60,1,1104.11,1104.11
1658,561,12,2,1529.35,3058.7
1659,561,63,1,630.32,630.32
1660,561,34,3,537.11,1611.33
1661,561,4,1,1185.08,1185.08
1662,562,44,4,1770.73,7082.92
1663,562,17,2,1108.56,2217.12
1664,562,28,1,1372.38,1372.38
1665,562,30,2,542.8,1085.6
1666,563,87,2,818.76,1637.52
1667,563,103,3,1050.34,3151.02
1668,563,84,2,110.67,221.34
1669,563,31,1,1886.39,1886.39
1670,564,45,2,1285.51,2571.02
1671,564,86,4,1509.6,6038.4
1672,564,17,2,1108.56,2217.12
1673,564,31,3,1886.39,5659.17
1674,564,71,2,564.17,1128.34
1675,565,63,1,630.32,630.32
1676,565,149,4,1879.08,7516.32
1677,565,11,2,562.96,1125.92
1678,565,35,1,1127.12,1127.12
1679,566,21,3,1712.08,5136.24
1680,566,2,4,557.31,2229.24
1681,566,46,4,875.18,3500.72
1682,566,23,2,746.66,1493.32
1683,567,37,4,730.37,2921.48
1684,567,70,4,667.55,2670.2
1685,568,45,2,1285.51,2571.02
1686,568,10,4,1613.58,6454.32
1687,569,23,2,746.66,1493.32
1688,569,78,2,811.22,1622.44
1689,569,90,1,1853.77,1853.77
1690,569,108,1,921.99,921.99
1691,569,2,3,557.31,1671.93
1692,570,130,1,1109.52,1109.52
1693,570,57,2,166.73,333.46
1694,570,119,1,551.97,551.97
1695,570,54,2,48.76,97.52
1696,570,71,4,564.17,2256.68
1697,571,46,3,875.18,2625.54
1698,571,41,3,775.69,2327.07
1699,571,12,2,1529.35,3058.7
1700,571,14,4,694.47,2777.88
1701,572,86,1,1509.6,1509.6
1702,572,117,1,1757.47,1757.47
1703,572,12,2,1529.35,3058.7
1704,573,8,1,448.68,448.68
1705,573,125,1,1959.8,1959.8
1706,574,114,3,1967.87,5903.61
1707,574,149,4,1879.08,7516.32
1708,575,84,1,110.67,110.67
1709,575,59,3,260.26,780.78
1710,576,26,4,497.17,1988.68
1711,576,61,2,1746.14,3492.28
1712,577,57,4,166.73,666.92
1713,577,19,1,1412.1,1412.1
1714,577,121,4,1272.13,5088.52
1715,577,150,2,1941.1,3882.2
1716,578,117,4,1757.47,7029.88
1717,578,46,3,875.18,2625.54
1718,579,118,3,1780.53,5341.59
1719,579,50,3,1281.51,3844.53
1720,580,86,1,1509.6,1509.6
1721,580,33,1,1829.95,1829.95
1722,581,35,4,1127.12,4508.48
1723,581,29,4,1645.39,6581.56
1724,581,120,2,1438.05,2876.1
1725,582,57,2,166.73,333.46
1726,582,76,2,828.09,1656.18
1727,582,41,1,775.69,775.69
1728,583,134,4,214.56,858.24
1729,583,126,3,889.25,2667.75
1730,583,56,1,125.27,125.27
1731,583,122,4,982.18,3928.72
1732,584,64,4,1800.23,7200.92
1733,584,84,2,110.67,221.34
1734,585,39,1,228.2,228.2
1735,585,147,4,565.46,2261.84
1736,585,2,1,557.31,557.31
1737,585,107,4,1858.75,7435.0
1738,585,12,4,1529.35,6117.4
1739,586,26,1,497.17,497.17
1740,586,116,1,1864.19,1864.19
1741,586,127,4,29.24,116.96
1742,586,62,2,1858.54,3717.08
1743,587,92,2,1439.63,2879.26
1744,587,76,1,828.09,828.09
1745,588,123,3,1272.23,3816.69
1746,589,118,1,1780.53,1780.53
1747,589,147,4,565.46,2261.84
1748,590,36,4,1173.33,4693.32
1749,590,104,1,1342.75,1342.75
1750,590,48,1,1526.3,1526.3
1751,590,95,4,634.07,2536.28
1752,591,136,4,317.56,1270.24
1753,591,9,3,1620.77,4862.31
1754,591,76,2,828.09,1656.18
1755,592,86,1,1509.6,1509.6
1756,593,94,1,1474.12,1474.12
1757,593,14,3,694.47,2083.41
1758,593,29,3,1645.39,4936.17
1759,593,99,2,145.24,290.48
1760,593,120,1,1438.05,1438.05
1761,594,53,1,11.14,11.14
1762,594,36,4,1173.33,4693.32
1763,594,86,2,1509.6,3019.2
1764,594,62,2,1858.54,3717.08
1765,594,139,3,1849.73,5549.19
1766,595,69,3,144.13,432.39
1767,595,129,1,81.7,81.7
1768,595,109,1,155.79,155.79
1769,596,89,1,764.16,764.16
1770,596,116,4,1864.19,7456.76
1771,596,125,3,1959.8,5879.4
1772,597,95,1,634.07,634.07
1773,597,17,1,1108.56,1108.56
1774,597,49,4,221.76,887.04
1775,597,118,2,1780.53,3561.06
1776,598,20,3,463.52,1390.56
1777,598,28,1,1372.38,1372.38
1778,598,43,2,1885.44,3770.88
1779,599,39,3,228.2,684.6
1780,599,53,4,11.14,44.56
1781,599,134,2,214.56,429.12
1782,599,6,4,1208.02,4832.08
1783,600,108,3,921.99,2765.97
1784,600,114,2,1967.87,3935.74
1785,600,6,1,1208.02,1208.02
1786,601,60,3,1104.11,3312.33
1787,602,149,4,1879.08,7516.32
1788,602,88,4,1730.65,6922.6
1789,602,84,3,110.67,332.01
1790,602,125,2,1959.8,3919.6
1791,603,44,4,1770.73,7082.92
1792,603,67,3,1181.0,3543.0
1793,603,59,3,260.26,780.78
1794,604,38,3,992.1,2976.3
1795,605,117,3,1757.47,5272.41
1796,605,43,2,1885.44,3770.88
1797,605,42,2,1062.94,2125.88
1798,606,42,1,1062.94,1062.94
1799,606,61,1,1746.14,1746.14
1800,607,148,3,1362.24,4086.72
1801,607,33,3,1829.95,5489.85
1802,607,113,2,1091.0,2182.0
1803,608,144,3,617.33,1851.99
1804,608,9,3,1620.77,4862.31
1805,609,96,2,958.81,1917.62
1806,609,115,3,1339.05,4017.15
1807,610,7,4,1434.88,5739.52
1808,611,38,1,992.1,992.1
1809,611,118,3,1780.53,5341.59
1810,611,82,3,507.11,1521.33
1811,611,40,4,1364.16,5456.64
1812,612,147,4,565.46,2261.84
1813,612,38,3,992.1,2976.3
1814,612,145,1,57.09,57.09
1815,613,11,3,562.96,1688.88
1816,613,36,1,1173.33,1173.33
1817,613,142,4,1745.61,6982.44
1818,613,30,2,542.8,1085.6
1819,614,92,2,1439.63,2879.26
1820,614,24,2,541.29,1082.58
1821,614,84,3,110.67,332.01
1822,614,15,2,96.47,192.94
1823,615,22,4,563.17,2252.68
1824,616,132,4,1866.85,7467.4
1825,617,126,1,889.25,889.25
1826,617,82,3,507.11,1521.33
1827,618,38,3,992.1,2976.3
1828,618,110,1,537.75,537.75
1829,618,95,3,634.07,1902.21
1830,618,99,3,145.24,435.72
1831,619,79,1,1724.73,1724.73
1832,619,115,2,1339.05,2678.1
1833,619,144,4,617.33,2469.32
1834,620,114,4,1967.87,7871.48
1835,620,74,2,820.05,1640.1
1836,620,42,1,1062.94,1062.94
1837,620,109,2,155.79,311.58
1838,621,78,3,811.22,2433.66
1839,621,122,1,982.18,982.18
1840,622,97,4,123.19,492.76
1841,622,23,2,746.66,1493.32
1842,622,2,4,557.31,2229.24
1843,622,105,2,538.57,1077.14
1844,622,70,2,667.55,1335.1
1845,623,98,4,1704.17,6816.68
1846,623,75,1,1321.38,1321.38
1847,624,150,4,1941.1,7764.4
1848,624,78,2,811.22,1622.44
1849,624,127,1,29.24,29.24
1850,625,40,3,1364.16,4092.48
1851,626,121,4,1272.13,5088.52
1852,626,32,2,1314.32,2628.64
1853,626,74,4,820.05,3280.2
1854,627,8,3,448.68,1346.04
1855,627,31,4,1886.39,7545.56
1856,628,93,4,600.45,2401.8
1857,629,112,1,577.12,577.12
1858,629,67,3,1181.0,3543.0
1859,629,122,2,982.18,1964.36
1860,629,31,1,1886.39,1886.39
1861,629,96,2,958.81,1917.62
1862,630,119,2,551.97,1103.94
1863,630,35,1,1127.12,1127.12
1864,630,92,3,1439.63,4318.89
1865,631,108,3,921.99,2765.97
1866,631,92,3,1439.63,4318.89
1867,631,13,1,766.06,766.06
1868,632,50,3,1281.51,3844.53
1869,632,47,3,1908.09,5724.27
1870,632,25,3,1273.61,3820.83
1871,632,43,3,1885.44,5656.32
1872,632,140,3,1343.12,4029.36
1873,633,137,3,333.38,1000.14
1874,634,4,3,1185.08,3555.24
1875,634,36,3,1173.33,3519.99
1876,635,106,2,1294.55,2589.1
1877,635,88,2,1730.65,3461.3
1878,635,42,2,1062.94,2125.88
1879,635,27,2,547.2,1094.4
1880,636,135,4,1750.68,7002.72
1881,636,137,1,333.38,333.38
1882,636,142,1,1745.61,1745.61
1883,636,30,2,542.8,1085.6
1884,636,107,1,1858.75,1858.75
1885,637,90,4,1853.77,7415.08
1886,637,80,3,388.52,1165.56
1887,637,93,2,600.45,1200.9
1888,637,36,3,1173.33,3519.99
1889,638,31,2,1886.39,3772.78
1890,639,37,3,730.37,2191.11
1891,639,59,2,260.26,520.52
1892,640,34,4,537.11,2148.44
1893,640,21,1,1712.08,1712.08
1894,641,5,4,196.45,785.8
1895,642,11,1,562.96,562.96
1896,642,51,4,314.15,1256.6
1897,642,28,1,1372.38,1372.38
1898,642,9,3,1620.77,4862.31
1899,643,17,3,1108.56,3325.68
1900,644,25,1,1273.61,1273.61
1901,645,53,1,11.14,11.14
1902,645,52,2,1907.46,3814.92
1903,645,48,3,1526.3,4578.9
1904,645,90,3,1853.77,5561.31
1905,645,8,3,448.68,1346.04
1906,646,129,1,81.7,81.7
1907,646,62,1,1858.54,1858.54
1908,647,4,2,1185.08,2370.16
1909,647,136,1,317.56,317.56
1910,647,56,1,125.27,125.27
1911,647,50,2,1281.51,2563.02
1912,647,73,4,950.62,3802.48
1913,648,48,2,1526.3,3052.6
1914,648,113,3,1091.0,3273.0
1915,648,28,4,1372.38,5489.52
1916,649,55,1,1970.79,1970.79
1917,649,132,3,1866.85,5600.55
1918,649,59,1,260.26,260.26
1919,649,105,4,538.57,2154.28
1920,650,134,2,214.56,429.12
1921,651,93,1,600.45,600.45
1922,651,74,3,820.05,2460.15
1923,651,143,4,407.15,1628.6
1924,651,11,1,562.96,562.96
1925,652,73,2,950.62,1901.24
1926,652,117,4,1757.47,7029.88
1927,652,80,3,388.52,1165.56
1928,652,114,4,1967.87,7871.48
1929,653,18,3,1724.8,5174.4
1930,653,122,2,982.18,1964.36
1931,654,126,1,889.25,889.25
1932,655,113,2,1091.0,2182.0
1933,655,134,4,214.56,858.24
1934,655,22,4,563.17,2252.68
1935,655,31,1,1886.39,1886.39
1936,656,17,2,1108.56,2217.12
1937,656,94,3,1474.12,4422.36
1938,657,104,2,1342.75,2685.5
1939,657,32,4,1314.32,5257.28
1940,658,72,3,1083.08,3249.24
1941,658,149,4,1879.08,7516.32
1942,658,70,4,667.55,2670.2
1943,658,103,4,1050.34,4201.36
1944,659,72,3,1083.08,3249.24
1945,659,38,4,992.1,3968.4
1946,659,117,4,1757.47,7029.88
1947,659,28,2,1372.38,2744.76
1948,659,32,2,1314.32,2628.64
1949,660,26,1,497.17,497.17
1950,661,128,1,1767.38,1767.38
1951,662,98,2,1704.17,3408.34
1952,662,84,3,110.67,332.01
1953,663,25,2,1273.61,2547.22
1954,663,20,3,463.52,1390.56
1955,663,134,4,214.56,858.24
1956,663,127,4,29.24,116.96
1957,663,120,3,1438.05,4314.15
1958,664,88,4,1730.65,6922.6
1959,664,139,1,1849.73,1849.73
1960,664,140,4,1343.12,5372.48
1961,664,5,4,196.45,785.8
1962,664,9,3,1620.77,4862.31
1963,665,114,2,1967.87,3935.74
1964,665,118,3,1780.53,5341.59
1965,665,10,2,1613.58,3227.16
1966,665,9,4,1620.77,6483.08
1967,666,35,1,1127.12,1127.12
1968,666,80,4,388.52,1554.08
1969,666,100,4,248.57,994.28
1970,666,125,4,1959.8,7839.2
1971,667,41,4,775.69,3102.76
1972,667,130,4,1109.52,4438.08
1973,667,15,3,96.47,289.41
1974,667,101,3,1162.05,3486.15
1975,667,68,3,1418.6,4255.8
1976,668,8,1,448.68,448.68
1977,669,94,1,1474.12,1474.12
1978,669,90,3,1853.77,5561.31
1979,670,25,4,1273.61,5094.44
1980,670,110,3,537.75,1613.25
1981,670,89,1,764.16,764.16
1982,670,92,2,1439.63,2879.26
1983,671,61,1,1746.14,1746.14
1984,671,80,1,388.52,388.52
1985,672,30,1,542.8,542.8
1986,672,87,3,818.76,2456.28
1987,672,44,1,1770.73,1770.73
1988,673,109,3,155.79,467.37
1989,673,146,1,663.24,663.24
1990,673,132,4,1866.85,7467.4
1991,673,108,1,921.99,921.99
1992,674,97,3,123.19,369.57
1993,674,147,1,565.46,565.46
1994,674,100,4,248.57,994.28
1995,675,53,3,11.14,33.42
1996,676,129,3,81.7,245.1
1997,676,87,4,818.76,3275.04
1998,676,43,2,1885.44,3770.88
1999,676,77,4,1310.38,5241.52
2000,677,138,2,830.47,1660.94
2001,678,68,4,1418.6,5674.4
2002,678,13,2,766.06,1532.12
2003,678,77,1,1310.38,1310.38
2004,679,25,4,1273.61,5094.44
2005,679,87,4,818.76,3275.04
2006,679,70,2,667.55,1335.1
2007,679,18,3,1724.8,5174.4
2008,679,146,1,663.24,663.24
2009,680,130,3,1109.52,3328.56
2010,680,77,2,1310.38,2620.76
2011,680,111,4,146.89,587.56
2012,681,65,2,503.33,1006.66
2013,681,132,1,1866.85,1866.85
2014,681,117,2,1757.47,3514.94
2015,681,141,4,326.8,1307.2
2016,682,120,4,1438.05,5752.2
2017,682,69,1,144.13,144.13
2018,683,52,2,1907.46,3814.92
2019,683,94,3,1474.12,4422.36
2020,683,119,4,551.97,2207.88
2021,683,38,4,992.1,3968.4
2022,683,62,3,1858.54,5575.62
2023,684,53,4,11.14,44.56
2024,685,74,2,820.05,1640.1
2025,685,42,4,1062.94,4251.76
2026,685,66,2,51.86,103.72
2027,686,39,2,228.2,456.4
2028,687,63,3,630.32,1890.96
2029,688,125,1,1959.8,1959.8
2030,688,144,2,617.33,1234.66
2031,688,112,2,577.12,1154.24
2032,688,109,3,155.79,467.37
2033,689,8,3,448.68,1346.04
2034,689,67,2,1181.0,2362.0
2035,690,125,1,1959.8,1959.8
2036,691,22,3,563.17,1689.51
2037,692,77,4,1310.38,5241.52
2038,692,17,2,1108.56,2217.12
2039,692,105,2,538.57,1077.14
2040,692,94,1,1474.12,1474.12
2041,692,24,1,541.29,541.29
2042,693,149,2,1879.08,3758.16
2043,693,135,1,1750.68,1750.68
2044,693,65,3,503.33,1509.99
2045,693,128,3,1767.38,5302.14
2046,693,24,4,541.29,2165.16
2047,694,109,2,155.79,311.58
2048,694,56,1,125.27,125.27
2049,695,55,4,1970.79,7883.16
2050,695,71,4,564.17,2256.68
2051,696,15,3,96.47,289.41
2052,696,126,1,889.25,889.25
2053,696,137,3,333.38,1000.14
2054,697,109,3,155.79,467.37
2055,697,122,4,982.18,3928.72
2056,697,64,3,1800.23,5400.69
2057,697,72,3,1083.08,3249.24
2058,697,38,1,992.1,992.1
2059,698,9,4,1620.77,6483.08
2060,698,14,3,694.47,2083.41
2061,698,62,3,1858.54,5575.62
2062,698,65,1,503.33,503.33
2063,698,142,2,1745.61,3491.22
2064,699,100,3,248.57,745.71
2065,699,3,1,1475.58,1475.58
2066,699,101,2,1162.05,2324.1
2067,699,66,3,51.86,155.58
2068,700,42,3,1062.94,3188.82
2069,700,113,4,1091.0,4364.0
2070,701,71,1,564.17,564.17
2071,702,121,1,1272.13,1272.13
2072,702,106,2,1294.55,2589.1
2073,702,86,3,1509.6,4528.8
2074,702,109,1,155.79,155.79
2075,703,108,4,921.99,3687.96
2076,703,141,1,326.8,326.8
2077,703,84,1,110.67,110.67
2078,704,114,1,1967.87,1967.87
2079,704,35,4,1127.12,4508.48
2080,705,79,1,1724.73,1724.73
2081,705,81,1,849.54,849.54
2082,706,64,2,1800.23,3600.46
2083,706,133,4,722.04,2888.16
2084,707,116,3,1864.19,5592.57
2085,707,123,2,1272.23,2544.46
2086,707,35,3,1127.12,3381.36
2087,708,51,3,314.15,942.45
2088,708,22,2,563.17,1126.34
2089,708,107,4,1858.75,7435.0
2090,709,147,2,565.46,1130.92
2091,709,58,1,147.73,147.73
2092,709,6,4,1208.02,4832.08
2093,709,143,2,407.15,814.3
2094,710,44,4,1770.73,7082.92
2095,710,13,3,766.06,2298.18
2096,710,103,2,1050.34,2100.68
2097,711,95,2,634.07,1268.14
2098,712,31,4,1886.39,7545.56
2099,712,4,1,1185.08,1185.08
2100,712,135,2,1750.68,3501.36
2101,712,112,2,577.12,1154.24
2102,712,117,2,1757.47,3514.94
2103,713,74,2,820.05,1640.1
2104,713,127,4,29.24,116.96
2105,713,98,2,1704.17,3408.34
2106,714,56,4,125.27,501.08
2107,714,73,2,950.62,1901.24
2108,714,49,1,221.76,221.76
2109,714,108,3,921.99,2765.97
2110,714,47,3,1908.09,5724.27
2111,715,116,3,1864.19,5592.57
2112,715,64,4,1800.23,7200.92
2113,716,3,4,1475.58,5902.32
2114,717,83,2,1617.96,3235.92
2115,717,102,4,173.15,692.6
2116,718,66,1,51.86,51.86
2117,718,19,1,1412.1,1412.1
2118,718,25,3,1273.61,3820.83
2119,718,143,2,407.15,814.3
2120,719,91,4,851.78,3407.12
2121,719,12,3,1529.35,4588.05
2122,719,2,4,557.31,2229.24
2123,719,65,3,503.33,1509.99
2124,720,144,2,617.33,1234.66
2125,720,11,3,562.96,1688.88
2126,721,129,3,81.7,245.1
2127,721,127,4,29.24,116.96
2128,722,23,4,746.66,2986.64
2129,722,82,2,507.11,1014.22
2130,723,30,2,542.8,1085.6
2131,723,81,4,849.54,3398.16
2132,723,12,3,1529.35,4588.05
2133,724,111,3,146.89,440.67
2134,724,73,3,950.62,2851.86
2135,724,68,4,1418.6,5674.4
2136,725,81,2,849.54,1699.08
2137,725,126,4,889.25,3557.0
2138,726,49,2,221.76,443.52
2139,727,59,2,260.26,520.52
2140,728,121,3,1272.13,3816.39
2141,729,120,1,1438.05,1438.05
2142,729,112,4,577.12,2308.48
2143,730,114,3,1967.87,5903.61
2144,731,125,1,1959.8,1959.8
2145,731,118,3,1780.53,5341.59
2146,731,127,1,29.24,29.24
2147,731,29,2,1645.39,3290.78
2148,731,38,3,992.1,2976.3
2149,732,44,3,1770.73,5312.19
2150,732,131,2,93.24,186.48
2151,733,2,1,557.31,557.31
2152,733,135,2,1750.68,3501.36
2153,733,147,4,565.46,2261.84
2154,733,47,1,1908.09,1908.09
2155,733,107,3,1858.75,5576.25
2156,734,73,1,950.62,950.62
2157,735,96,1,958.81,958.81
2158,735,28,1,1372.38,1372.38
2159,735,83,4,1617.96,6471.84
2160,735,40,4,1364.16,5456.64
2161,736,69,4,144.13,576.52
2162,736,2,3,557.31,1671.93
2163,736,85,2,39.37,78.74
2164,736,12,2,1529.35,3058.7
2165,737,73,3,950.62,2851.86
2166,738,19,4,1412.1,5648.4
2167,739,103,3,1050.34,3151.02
2168,740,62,1,1858.54,1858.54
2169,740,103,1,1050.34,1050.34
2170,741,42,4,1062.94,4251.76
2171,741,100,3,248.57,745.71
2172,742,31,4,1886.39,7545.56
2173,742,77,4,1310.38,5241.52
2174,743,34,3,537.11,1611.33
2175,743,92,2,1439.63,2879.26
2176,743,25,4,1273.61,5094.44
2177,744,100,4,248.57,994.28
2178,744,122,1,982.18,982.18
2179,744,69,4,144.13,576.52
2180,744,145,3,57.09,171.27
2181,745,48,3,1526.3,4578.9
2182,745,112,4,577.12,2308.48
2183,745,110,2,537.75,1075.5
2184,745,24,2,541.29,1082.58
2185,745,11,4,562.96,2251.84
2186,746,135,1,1750.68,1750.68
2187,746,22,4,563.17,2252.68
2188,746,75,3,1321.38,3964.14
2189,746,120,2,1438.05,2876.1
2190,746,112,2,577.12,1154.24
2191,747,64,3,1800.23,5400.69
2192,747,134,1,214.56,214.56
2193,747,110,1,537.75,537.75
2194,748,132,1,1866.85,1866.85
2195,749,109,3,155.79,467.37
2196,749,106,3,1294.55,3883.65
2197,749,25,3,1273.61,3820.83
2198,749,119,1,551.97,551.97
2199,749,146,1,663.24,663.24
2200,750,119,2,551.97,1103.94
2201,751,101,1,1162.05,1162.05
2202,751,12,4,1529.35,6117.4
2203,752,81,3,849.54,2548.62
2204,752,117,3,1757.47,5272.41
2205,752,116,2,1864.19,3728.38
2206,753,48,3,1526.3,4578.9
2207,753,21,1,1712.08,1712.08
2208,754,137,1,333.38,333.38
2209,754,5,1,196.45,196.45
2210,754,2,2,557.31,1114.62
2211,754,102,4,173.15,692.6
2212,755,104,4,1342.75,5371.0
2213,755,125,3,1959.8,5879.4
2214,755,78,1,811.22,811.22
2215,755,93,2,600.45,1200.9
2216,756,4,1,1185.08,1185.08
2217,756,49,1,221.76,221.76
2218,757,7,4,1434.88,5739.52
2219,757,54,2,48.76,97.52
2220,758,112,2,577.12,1154.24
2221,758,138,1,830.47,830.47
2222,759,119,4,551.97,2207.88
2223,759,38,1,992.1,992.1
2224,759,122,1,982.18,982.18
2225,760,40,4,1364.16,5456.64
2226,760,114,4,1967.87,7871.48
2227,761,116,2,1864.19,3728.38
2228,762,76,4,828.09,3312.36
2229,762,146,1,663.24,663.24
2230,763,3,4,1475.58,5902.32
2231,763,27,4,547.2,2188.8
2232,763,111,3,146.89,440.67
2233,764,125,4,1959.8,7839.2
2234,765,132,1,1866.85,1866.85
2235,765,125,4,1959.8,7839.2
2236,765,60,3,1104.11,3312.33
2237,765,16,1,258.4,258.4
2238,766,107,4,1858.75,7435.0
2239,766,122,3,982.18,2946.54
2240,766,30,4,542.8,2171.2
2241,767,6,4,1208.02,4832.08
2242,767,42,3,1062.94,3188.82
2243,767,74,4,820.05,3280.2
2244,767,50,2,1281.51,2563.02
2245,768,57,4,166.73,666.92
2246,768,87,4,818.76,3275.04
2247,768,120,3,1438.05,4314.15
2248,768,34,4,537.11,2148.44
2249,768,76,2,828.09,1656.18
2250,769,54,2,48.76,97.52
2251,769,73,2,950.62,1901.24
2252,769,23,2,746.66,1493.32
2253,769,124,4,17.06,68.24
2254,769,34,1,537.11,537.11
2255,770,127,1,29.24,29.24
2256,770,78,1,811.22,811.22
2257,770,61,3,1746.14,5238.42
2258,770,54,3,48.76,146.28
2259,771,41,1,775.69,775.69
2260,771,45,1,1285.51,1285.51
2261,771,129,3,81.7,245.1
2262,772,30,2,542.8,1085.6
2263,772,59,4,260.26,1041.04
2264,772,31,3,1886.39,5659.17
2265,772,144,3,617.33,1851.99
2266,773,12,2,1529.35,3058.7
2267,773,143,1,407.15,407.15
2268,773,69,1,144.13,144.13
2269,774,118,1,1780.53,1780.53
2270,774,29,1,1645.39,1645.39
2271,774,28,2,1372.38,2744.76
2272,774,27,1,547.2,547.2
2273,775,93,3,600.45,1801.35
2274,775,41,4,775.69,3102.76
2275,776,128,2,1767.38,3534.76
2276,776,26,1,497.17,497.17
2277,776,40,2,1364.16,2728.32
2278,776,94,4,1474.12,5896.48
2279,776,86,4,1509.6,6038.4
2280,777,63,4,630.32,2521.28
2281,778,74,1,820.05,820.05
2282,778,130,3,1109.52,3328.56
2283,778,44,3,1770.73,5312.19
2284,779,93,4,600.45,2401.8
2285,779,63,2,630.32,1260.64
2286,779,39,2,228.2,456.4
2287,779,136,4,317.56,1270.24
2288,780,105,1,538.57,538.57
2289,780,118,4,1780.53,7122.12
2290,780,133,2,722.04,1444.08
2291,780,93,1,600.45,600.45
2292,781,18,2,1724.8,3449.6
2293,781,22,4,563.17,2252.68
2294,781,87,1,818.76,818.76
2295,781,81,4,849.54,3398.16
2296,781,103,1,1050.34,1050.34
2297,782,148,3,1362.24,4086.72
2298,782,15,4,96.47,385.88
2299,783,142,1,1745.61,1745.61
2300,783,78,3,811.22,2433.66
2301,783,81,2,849.54,1699.08
2302,783,89,4,764.16,3056.64
2303,784,53,4,11.14,44.56
2304,784,140,2,1343.12,2686.24
2305,784,114,3,1967.87,5903.61
2306,784,89,1,764.16,764.16
2307,785,138,3,830.47,2491.41
2308,786,33,2,1829.95,3659.9
2309,786,134,1,214.56,214.56
2310,786,139,3,1849.73,5549.19
2311,786,73,3,950.62,2851.86
2312,787,6,3,1208.02,3624.06
2313,787,8,2,448.68,897.36
2314,788,109,1,155.79,155.79
2315,788,130,3,1109.52,3328.56
2316,788,29,3,1645.39,4936.17
2317,789,91,1,851.78,851.78
2318,789,32,4,1314.32,5257.28
2319,789,13,3,766.06,2298.18
2320,789,115,2,1339.05,2678.1
2321,789,77,2,1310.38,2620.76
2322,790,77,2,1310.38,2620.76
2323,790,73,4,950.62,3802.48
2324,790,147,2,565.46,1130.92
2325,791,84,2,110.67,221.34
2326,792,117,4,1757.47,7029.88
2327,792,26,4,497.17,1988.68
2328,792,38,1,992.1,992.1
2329,793,16,4,258.4,1033.6
2330,794,122,4,982.18,3928.72
2331,794,55,1,1970.79,1970.79
2332,795,135,4,1750.68,7002.72
2333,795,104,3,1342.75,4028.25
2334,795,144,4,617.33,2469.32
2335,796,113,2,1091.0,2182.0
2336,796,126,2,889.25,1778.5
2337,796,107,4,1858.75,7435.0
2338,796,42,4,1062.94,4251.76
2339,797,132,1,1866.85,1866.85
2340,797,136,2,317.56,635.12
2341,798,122,3,982.18,2946.54
2342,798,9,1,1620.77,1620.77
2343,798,41,4,775.69,3102.76
2344,798,144,1,617.33,617.33
2345,799,95,3,634.07,1902.21
2346,800,134,2,214.56,429.12
2347,801,96,3,958.81,2876.43
2348,802,78,1,811.22,811.22
2349,802,76,2,828.09,1656.18
2350,802,125,2,1959.8,3919.6
2351,803,108,2,921.99,1843.98
2352,803,13,4,766.06,3064.24
2353,803,79,1,1724.73,1724.73
2354,803,73,1,950.62,950.62
2355,803,56,3,125.27,375.81
